pid	ip	cluster
53727	1.8	C2
53727	2.0	C2
53728	1.3	C1
53728	1.5	C2
53728	1.6	C2
53728	1.7	C2
53728	1.8	C2
53728	2.0	C2
53729	1.3	C1
53729	1.5	C2
53729	1.6	C2
53729	1.7	C2
53729	1.8	C2
53729	2.0	C2
53730	1.3	C1
53730	1.5	C2
53730	1.6	C2
53730	1.7	C2
53730	1.8	C2
53730	2.0	C2
53731	1.3	C1
53731	1.5	C2
53731	1.6	C2
53731	1.7	C2
53731	1.8	C2
53731	2.0	C2
53732	1.3	C2
53732	1.5	C14
53732	1.6	C14
53732	1.7	C14
53732	1.8	C14
53732	2.0	C14
53733	1.3	C2
53733	1.5	C1
53733	1.6	C1
53733	1.7	C1
53733	1.8	C1
53733	2.0	C1
53734	1.3	C1
53734	1.5	C2
53734	1.6	C2
53734	1.7	C2
53734	1.8	C2
53734	2.0	C2
53735	1.3	C2
53735	1.5	C14
53735	1.6	C14
53735	1.7	C14
53735	1.8	C14
53735	2.0	C14
53736	1.3	C1
53736	1.5	C2
53736	1.6	C2
53736	1.7	C2
53736	1.8	C2
53736	2.0	C2
53737	1.3	C6
53737	1.5	C6
53737	1.6	C6
53737	1.7	C6
53737	1.8	C6
53737	2.0	C6
53738	1.3	C1
53738	1.5	C2
53738	1.6	C2
53738	1.7	C2
53738	1.8	C2
53738	2.0	C2
53739	1.3	C8
53739	1.5	C8
53739	1.6	C8
53739	1.7	C8
53739	1.8	C8
53739	2.0	C8
53740	1.3	C1
53740	1.5	C2
53740	1.6	C2
53740	1.7	C2
53740	1.8	C17
53740	2.0	C17
53741	1.3	C12
53741	1.5	C13
53741	1.6	C13
53741	1.7	C13
53741	1.8	C13
53741	2.0	C13
53742	1.3	C9
53742	1.5	C9
53742	1.6	C9
53742	1.7	C9
53742	1.8	C9
53742	2.0	C9
53743	1.3	C1
53743	1.5	C2
53743	1.6	C2
53743	1.7	C2
53743	1.8	C2
53743	2.0	C2
53744	1.3	C8
53744	1.5	C8
53744	1.6	C8
53744	1.7	C8
53744	1.8	C8
53744	2.0	C8
53745	1.3	C1
53745	1.5	C2
53745	1.6	C2
53745	1.7	C2
53745	1.8	C2
53745	2.0	C2
53746	1.3	C1
53746	1.5	C2
53746	1.6	C2
53746	1.7	C2
53746	1.8	C2
53746	2.0	C2
53747	1.3	C1
53747	1.5	C2
53747	1.6	C2
53747	1.7	C2
53747	1.8	C2
53747	2.0	C2
53748	1.3	C2
53748	1.5	C1
53748	1.6	C19
53748	1.7	C19
53748	1.8	C20
53748	2.0	C20
53749	1.3	C8
53749	1.5	C8
53749	1.6	C8
53749	1.7	C8
53749	1.8	C8
53749	2.0	C8
53750	1.3	C9
53750	1.5	C9
53750	1.6	C9
53750	1.7	C9
53750	1.8	C9
53750	2.0	C9
53751	1.3	C1
53751	1.5	C2
53751	1.6	C2
53751	1.7	C2
53751	1.8	C2
53751	2.0	C2
53752	1.3	C3
53752	1.5	C5
53752	1.6	C4
53752	1.7	C4
53752	1.8	C3
53752	2.0	C3
53753	1.3	C1
53753	1.5	C2
53753	1.6	C2
53753	1.7	C2
53753	1.8	C2
53753	2.0	C2
53754	1.3	C1
53754	1.5	C2
53754	1.6	C2
53754	1.7	C2
53754	1.8	C2
53754	2.0	C2
53755	1.3	C1
53755	1.5	C2
53755	1.6	C2
53755	1.7	C2
53755	1.8	C2
53755	2.0	C2
53756	1.3	C1
53756	1.5	C2
53756	1.6	C2
53756	1.7	C2
53756	1.8	C2
53756	2.0	C2
53757	1.3	C7
53757	1.5	C7
53757	1.6	C7
53757	1.7	C7
53757	1.8	C7
53757	2.0	C7
53758	1.3	C1
53758	1.5	C11
53758	1.6	C11
53758	1.7	C11
53758	1.8	C11
53758	2.0	C11
53759	1.3	C1
53759	1.5	C2
53759	1.6	C21
53759	1.7	C21
53759	1.8	C22
53759	2.0	C22
53760	1.3	C2
53760	1.5	C14
53760	1.6	C14
53760	1.7	C14
53760	1.8	C14
53760	2.0	C14
53761	1.3	C1
53761	1.5	C2
53761	1.6	C2
53761	1.7	C2
53761	1.8	C2
53761	2.0	C2
53762	1.3	C5
53762	1.5	C4
53762	1.6	C3
53762	1.7	C3
53762	1.8	C24
53762	2.0	C24
53763	1.3	C1
53763	1.5	C2
53763	1.6	C2
53763	1.7	C2
53763	1.8	C2
53763	2.0	C2
53764	1.3	C2
53764	1.5	C1
53764	1.6	C1
53764	1.7	C1
53764	1.8	C1
53764	2.0	C1
53765	1.3	C1
53765	1.5	C16
53765	1.6	C17
53765	1.7	C17
53765	1.8	C18
53765	2.0	C18
53766	1.3	C1
53766	1.5	C2
53766	1.6	C2
53766	1.7	C2
53766	1.8	C2
53766	2.0	C2
53767	1.3	C1
53767	1.5	C2
53767	1.6	C2
53767	1.7	C2
53767	1.8	C2
53767	2.0	C2
53768	1.3	C1
53768	1.5	C2
53768	1.6	C2
53768	1.7	C2
53768	1.8	C2
53768	2.0	C2
53769	1.3	C1
53769	1.5	C2
53769	1.6	C2
53769	1.7	C2
53769	1.8	C2
53769	2.0	C2
53770	1.3	C2
53770	1.5	C1
53770	1.6	C19
53770	1.7	C19
53770	1.8	C20
53770	2.0	C20
53771	1.3	C1
53771	1.5	C2
53771	1.6	C2
53771	1.7	C2
53771	1.8	C2
53771	2.0	C2
53772	1.3	C1
53772	1.5	C11
53772	1.6	C11
53772	1.7	C11
53772	1.8	C11
53772	2.0	C11
53773	1.3	C6
53773	1.5	C6
53773	1.6	C6
53773	1.7	C6
53773	1.8	C6
53773	2.0	C6
53774	1.3	C1
53774	1.5	C2
53774	1.6	C2
53774	1.7	C2
53774	1.8	C2
53774	2.0	C2
53775	1.3	C1
53775	1.5	C2
53775	1.6	C2
53775	1.7	C2
53775	1.8	C2
53775	2.0	C2
53776	1.3	C8
53776	1.5	C8
53776	1.6	C8
53776	1.7	C8
53776	1.8	C8
53776	2.0	C8
53777	1.3	C1
53777	1.5	C2
53777	1.6	C2
53777	1.7	C2
53777	1.8	C2
53777	2.0	C2
53778	1.3	C1
53778	1.5	C2
53778	1.6	C2
53778	1.7	C2
53778	1.8	C2
53778	2.0	C2
53779	1.3	C8
53779	1.5	C8
53779	1.6	C8
53779	1.7	C8
53779	1.8	C8
53779	2.0	C8
53780	1.3	C1
53780	1.5	C2
53780	1.6	C2
53780	1.7	C2
53780	1.8	C2
53780	2.0	C2
53781	1.3	C4
53781	1.5	C3
53781	1.6	C5
53781	1.7	C5
53781	1.8	C5
53781	2.0	C5
53782	1.3	C6
53782	1.5	C6
53782	1.6	C6
53782	1.7	C6
53782	1.8	C6
53782	2.0	C6
53783	1.3	C1
53783	1.5	C2
53783	1.6	C2
53783	1.7	C2
53783	1.8	C2
53783	2.0	C2
53784	1.3	C1
53784	1.5	C2
53784	1.6	C2
53784	1.7	C2
53784	1.8	C2
53784	2.0	C2
53785	1.3	C1
53785	1.5	C11
53785	1.6	C11
53785	1.7	C11
53785	1.8	C11
53785	2.0	C11
53786	1.3	C3
53786	1.5	C5
53786	1.6	C4
53786	1.7	C4
53786	1.8	C3
53786	2.0	C3
53787	1.3	C1
53787	1.5	C2
53787	1.6	C2
53787	1.7	C2
53787	1.8	C2
53787	2.0	C2
53788	1.3	C1
53788	1.5	C11
53788	1.6	C11
53788	1.7	C11
53788	1.8	C11
53788	2.0	C11
53789	1.3	C1
53789	1.5	C2
53789	1.6	C2
53789	1.7	C2
53789	1.8	C2
53789	2.0	C2
53790	1.3	C1
53790	1.5	C2
53790	1.6	C2
53790	1.7	C2
53790	1.8	C2
53790	2.0	C2
53791	1.3	C1
53791	1.5	C2
53791	1.6	C2
53791	1.7	C2
53791	1.8	C2
53791	2.0	C2
53792	1.3	C1
53792	1.5	C2
53792	1.6	C2
53792	1.7	C2
53792	1.8	C2
53792	2.0	C2
53793	1.3	C1
53793	1.5	C2
53793	1.6	C2
53793	1.7	C2
53793	1.8	C2
53793	2.0	C2
53794	1.3	C6
53794	1.5	C6
53794	1.6	C6
53794	1.7	C6
53794	1.8	C6
53794	2.0	C6
53795	1.3	C1
53795	1.5	C11
53795	1.6	C11
53795	1.7	C11
53795	1.8	C11
53795	2.0	C11
53796	1.3	C9
53796	1.5	C9
53796	1.6	C9
53796	1.7	C9
53796	1.8	C9
53796	2.0	C9
53797	1.3	C2
53797	1.5	C14
53797	1.6	C14
53797	1.7	C14
53797	1.8	C14
53797	2.0	C14
53798	1.3	C1
53798	1.5	C16
53798	1.6	C17
53798	1.7	C17
53798	1.8	C18
53798	2.0	C18
53799	1.3	C2
53799	1.5	C14
53799	1.6	C14
53799	1.7	C14
53799	1.8	C14
53799	2.0	C14
53800	1.3	C5
53800	1.5	C4
53800	1.6	C3
53800	1.7	C3
53800	1.8	C24
53800	2.0	C24
53801	1.3	C1
53801	1.5	C2
53801	1.6	C2
53801	1.7	C2
53801	1.8	C2
53801	2.0	C2
53802	1.3	C1
53802	1.5	C2
53802	1.6	C2
53802	1.7	C2
53802	1.8	C2
53802	2.0	C2
53803	1.3	C1
53803	1.5	C2
53803	1.6	C2
53803	1.7	C2
53803	1.8	C2
53803	2.0	C2
53804	1.3	C1
53804	1.5	C2
53804	1.6	C21
53804	1.7	C21
53804	1.8	C22
53804	2.0	C22
53805	1.3	C3
53805	1.5	C5
53805	1.6	C4
53805	1.7	C4
53805	1.8	C3
53805	2.0	C3
53806	1.3	C8
53806	1.5	C8
53806	1.6	C8
53806	1.7	C8
53806	1.8	C8
53806	2.0	C8
53807	1.3	C1
53807	1.5	C2
53807	1.6	C21
53807	1.7	C21
53807	1.8	C22
53807	2.0	C22
53808	1.3	C1
53808	1.5	C2
53808	1.6	C2
53808	1.7	C2
53808	1.8	C2
53808	2.0	C2
53809	1.3	C1
53809	1.5	C2
53809	1.6	C2
53809	1.7	C2
53809	1.8	C2
53809	2.0	C2
53810	1.3	C1
53810	1.5	C2
53810	1.6	C2
53810	1.7	C2
53810	1.8	C2
53810	2.0	C2
53811	1.3	C1
53811	1.5	C2
53811	1.6	C2
53811	1.7	C2
53811	1.8	C2
53811	2.0	C2
53812	1.3	C1
53812	1.5	C2
53812	1.6	C2
53812	1.7	C2
53812	1.8	C2
53812	2.0	C2
53813	1.3	C1
53813	1.5	C2
53813	1.6	C2
53813	1.7	C2
53813	1.8	C2
53813	2.0	C2
53814	1.3	C1
53814	1.5	C2
53814	1.6	C2
53814	1.7	C2
53814	1.8	C2
53814	2.0	C2
53815	1.3	C1
53815	1.5	C2
53815	1.6	C2
53815	1.7	C2
53815	1.8	C2
53815	2.0	C2
53816	1.3	C2
53816	1.5	C1
53816	1.6	C1
53816	1.7	C1
53816	1.8	C1
53816	2.0	C1
53817	1.3	C1
53817	1.5	C2
53817	1.6	C2
53817	1.7	C2
53817	1.8	C2
53817	2.0	C2
53818	1.3	C1
53818	1.5	C2
53818	1.6	C2
53818	1.7	C2
53818	1.8	C17
53818	2.0	C17
53819	1.3	C1
53819	1.5	C2
53819	1.6	C2
53819	1.7	C2
53819	1.8	C2
53819	2.0	C2
53820	1.3	C1
53820	1.5	C2
53820	1.6	C2
53820	1.7	C2
53820	1.8	C2
53820	2.0	C2
53821	1.3	C1
53821	1.5	C2
53821	1.6	C2
53821	1.7	C2
53821	1.8	C2
53821	2.0	C2
53822	1.3	C1
53822	1.5	C2
53822	1.6	C2
53822	1.7	C2
53822	1.8	C2
53822	2.0	C2
53823	1.3	C9
53823	1.5	C9
53823	1.6	C9
53823	1.7	C9
53823	1.8	C9
53823	2.0	C9
53824	1.3	C1
53824	1.5	C2
53824	1.6	C2
53824	1.7	C2
53824	1.8	C2
53824	2.0	C2
53825	1.3	C1
53825	1.5	C2
53825	1.6	C2
53825	1.7	C2
53825	1.8	C2
53825	2.0	C2
53826	1.3	C1
53826	1.5	C2
53826	1.6	C2
53826	1.7	C2
53826	1.8	C2
53826	2.0	C2
53827	1.3	C1
53827	1.5	C2
53827	1.6	C2
53827	1.7	C2
53827	1.8	C2
53827	2.0	C2
53828	1.3	C1
53828	1.5	C2
53828	1.6	C2
53828	1.7	C2
53828	1.8	C2
53828	2.0	C2
53829	1.3	C6
53829	1.5	C6
53829	1.6	C6
53829	1.7	C6
53829	1.8	C6
53829	2.0	C6
53830	1.3	C1
53830	1.5	C2
53830	1.6	C2
53830	1.7	C2
53830	1.8	C2
53830	2.0	C2
53831	1.3	C6
53831	1.5	C6
53831	1.6	C6
53831	1.7	C6
53831	1.8	C6
53831	2.0	C6
53832	1.3	C1
53832	1.5	C2
53832	1.6	C2
53832	1.7	C2
53832	1.8	C2
53832	2.0	C2
53833	1.3	C1
53833	1.5	C2
53833	1.6	C2
53833	1.7	C2
53833	1.8	C2
53833	2.0	C2
53834	1.3	C9
53834	1.5	C9
53834	1.6	C9
53834	1.7	C9
53834	1.8	C9
53834	2.0	C9
53835	1.3	C1
53835	1.5	C2
53835	1.6	C2
53835	1.7	C2
53835	1.8	C2
53835	2.0	C2
53836	1.3	C1
53836	1.5	C2
53836	1.6	C2
53836	1.7	C2
53836	1.8	C2
53836	2.0	C2
53837	1.3	C2
53837	1.5	C1
53837	1.6	C1
53837	1.7	C1
53837	1.8	C1
53837	2.0	C1
53838	1.3	C1
53838	1.5	C2
53838	1.6	C2
53838	1.7	C2
53838	1.8	C2
53838	2.0	C2
53839	1.3	C1
53839	1.5	C2
53839	1.6	C2
53839	1.7	C2
53839	1.8	C2
53839	2.0	C2
53840	1.3	C3
53840	1.5	C5
53840	1.6	C4
53840	1.7	C4
53840	1.8	C3
53840	2.0	C3
53841	1.3	C1
53841	1.5	C2
53841	1.6	C2
53841	1.7	C2
53841	1.8	C2
53841	2.0	C2
53842	1.3	C1
53842	1.5	C2
53842	1.6	C2
53842	1.7	C2
53842	1.8	C2
53842	2.0	C2
53843	1.3	C1
53843	1.5	C2
53843	1.6	C2
53843	1.7	C2
53843	1.8	C2
53843	2.0	C2
53844	1.3	C1
53844	1.5	C2
53844	1.6	C2
53844	1.7	C2
53844	1.8	C2
53844	2.0	C2
53845	1.3	C1
53845	1.5	C2
53845	1.6	C2
53845	1.7	C2
53845	1.8	C2
53845	2.0	C2
53846	1.3	C1
53846	1.5	C2
53846	1.6	C2
53846	1.7	C2
53846	1.8	C2
53846	2.0	C2
53847	1.3	C1
53847	1.5	C2
53847	1.6	C2
53847	1.7	C2
53847	1.8	C2
53847	2.0	C2
53848	1.3	C2
53848	1.5	C1
53848	1.6	C1
53848	1.7	C1
53848	1.8	C1
53848	2.0	C1
53849	1.3	C1
53849	1.5	C2
53849	1.6	C2
53849	1.7	C2
53849	1.8	C17
53849	2.0	C17
53850	1.3	C1
53850	1.5	C2
53850	1.6	C2
53850	1.7	C2
53850	1.8	C2
53850	2.0	C2
53851	1.3	C1
53851	1.5	C2
53851	1.6	C2
53851	1.7	C2
53851	1.8	C2
53851	2.0	C2
53852	1.3	C6
53852	1.5	C6
53852	1.6	C6
53852	1.7	C6
53852	1.8	C6
53852	2.0	C6
53853	1.3	C1
53853	1.5	C2
53853	1.6	C2
53853	1.7	C2
53853	1.8	C2
53853	2.0	C2
53854	1.3	C2
53854	1.5	C1
53854	1.6	C1
53854	1.7	C1
53854	1.8	C1
53854	2.0	C1
53855	1.3	C1
53855	1.5	C2
53855	1.6	C2
53855	1.7	C2
53855	1.8	C2
53855	2.0	C2
53856	1.3	C1
53856	1.5	C2
53856	1.6	C2
53856	1.7	C2
53856	1.8	C17
53856	2.0	C17
53857	1.3	C1
53857	1.5	C2
53857	1.6	C2
53857	1.7	C2
53857	1.8	C2
53857	2.0	C2
53858	1.3	C1
53858	1.5	C2
53858	1.6	C2
53858	1.7	C2
53858	1.8	C2
53858	2.0	C2
53859	1.3	C1
53859	1.5	C2
53859	1.6	C2
53859	1.7	C2
53859	1.8	C2
53859	2.0	C2
53860	1.3	C3
53860	1.5	C5
53860	1.6	C4
53860	1.7	C4
53860	1.8	C3
53860	2.0	C3
53861	1.3	C2
53861	1.5	C14
53861	1.6	C14
53861	1.7	C14
53861	1.8	C14
53861	2.0	C14
53862	1.3	C1
53862	1.5	C2
53862	1.6	C2
53862	1.7	C2
53862	1.8	C2
53862	2.0	C2
53863	1.3	C1
53863	1.5	C16
53863	1.6	C17
53863	1.7	C17
53863	1.8	C18
53863	2.0	C18
53864	1.3	C1
53864	1.5	C2
53864	1.6	C2
53864	1.7	C2
53864	1.8	C2
53864	2.0	C2
53865	1.3	C1
53865	1.5	C2
53865	1.6	C2
53865	1.7	C2
53865	1.8	C17
53865	2.0	C17
53866	1.3	C2
53866	1.5	C14
53866	1.6	C14
53866	1.7	C14
53866	1.8	C14
53866	2.0	C14
53867	1.3	C1
53867	1.5	C2
53867	1.6	C2
53867	1.7	C2
53867	1.8	C17
53867	2.0	C17
53868	1.3	C1
53868	1.5	C2
53868	1.6	C2
53868	1.7	C2
53868	1.8	C2
53868	2.0	C2
53869	1.3	C2
53869	1.5	C1
53869	1.6	C1
53869	1.7	C1
53869	1.8	C1
53869	2.0	C1
53870	1.3	C1
53870	1.5	C2
53870	1.6	C2
53870	1.7	C2
53870	1.8	C2
53870	2.0	C2
53871	1.3	C1
53871	1.5	C2
53871	1.6	C2
53871	1.7	C2
53871	1.8	C2
53871	2.0	C2
53872	1.3	C1
53872	1.5	C2
53872	1.6	C2
53872	1.7	C2
53872	1.8	C2
53872	2.0	C2
53873	1.3	C1
53873	1.5	C2
53873	1.6	C2
53873	1.7	C2
53873	1.8	C2
53873	2.0	C2
53874	1.3	C1
53874	1.5	C2
53874	1.6	C2
53874	1.7	C2
53874	1.8	C2
53874	2.0	C2
53875	1.3	C1
53875	1.5	C11
53875	1.6	C11
53875	1.7	C11
53875	1.8	C11
53875	2.0	C11
53876	1.3	C3
53876	1.5	C5
53876	1.6	C4
53876	1.7	C4
53876	1.8	C3
53876	2.0	C3
53877	1.3	C1
53877	1.5	C2
53877	1.6	C21
53877	1.7	C21
53877	1.8	C22
53877	2.0	C22
53878	1.3	C1
53878	1.5	C2
53878	1.6	C2
53878	1.7	C2
53878	1.8	C2
53878	2.0	C2
53879	1.3	C1
53879	1.5	C2
53879	1.6	C2
53879	1.7	C2
53879	1.8	C2
53879	2.0	C2
53880	1.3	C1
53880	1.5	C2
53880	1.6	C2
53880	1.7	C2
53880	1.8	C2
53880	2.0	C2
53881	1.3	C1
53881	1.5	C2
53881	1.6	C2
53881	1.7	C2
53881	1.8	C2
53881	2.0	C2
53882	1.3	C1
53882	1.5	C2
53882	1.6	C2
53882	1.7	C2
53882	1.8	C2
53882	2.0	C2
53883	1.3	C2
53883	1.5	C1
53883	1.6	C1
53883	1.7	C1
53883	1.8	C1
53883	2.0	C1
53884	1.3	C1
53884	1.5	C11
53884	1.6	C11
53884	1.7	C11
53884	1.8	C11
53884	2.0	C11
53885	1.3	C1
53885	1.5	C2
53885	1.6	C2
53885	1.7	C2
53885	1.8	C2
53885	2.0	C2
53886	1.3	C12
53886	1.5	C13
53886	1.6	C13
53886	1.7	C13
53886	1.8	C13
53886	2.0	C13
53887	1.3	C1
53887	1.5	C2
53887	1.6	C2
53887	1.7	C2
53887	1.8	C2
53887	2.0	C2
53888	1.3	C2
53888	1.5	C1
53888	1.6	C1
53888	1.7	C1
53888	1.8	C1
53888	2.0	C1
53889	1.3	C1
53889	1.5	C2
53889	1.6	C2
53889	1.7	C2
53889	1.8	C2
53889	2.0	C2
53890	1.3	C6
53890	1.5	C6
53890	1.6	C6
53890	1.7	C6
53890	1.8	C6
53890	2.0	C6
53891	1.3	C8
53891	1.5	C8
53891	1.6	C8
53891	1.7	C8
53891	1.8	C8
53891	2.0	C8
53892	1.3	C1
53892	1.5	C2
53892	1.6	C2
53892	1.7	C2
53892	1.8	C2
53892	2.0	C2
53893	1.3	C1
53893	1.5	C2
53893	1.6	C2
53893	1.7	C2
53893	1.8	C2
53893	2.0	C2
53894	1.3	C1
53894	1.5	C2
53894	1.6	C2
53894	1.7	C2
53894	1.8	C17
53894	2.0	C17
53895	1.3	C9
53895	1.5	C9
53895	1.6	C9
53895	1.7	C9
53895	1.8	C9
53895	2.0	C9
53896	1.3	C1
53896	1.5	C2
53896	1.6	C2
53896	1.7	C2
53896	1.8	C2
53896	2.0	C2
53897	1.3	C1
53897	1.5	C2
53897	1.6	C2
53897	1.7	C2
53897	1.8	C2
53897	2.0	C2
53898	1.3	C8
53898	1.5	C8
53898	1.6	C8
53898	1.7	C8
53898	1.8	C8
53898	2.0	C8
53899	1.3	C1
53899	1.5	C2
53899	1.6	C2
53899	1.7	C2
53899	1.8	C2
53899	2.0	C2
53900	1.3	C1
53900	1.5	C2
53900	1.6	C2
53900	1.7	C2
53900	1.8	C2
53900	2.0	C2
53901	1.3	C1
53901	1.5	C2
53901	1.6	C2
53901	1.7	C2
53901	1.8	C2
53901	2.0	C2
53902	1.3	C1
53902	1.5	C2
53902	1.6	C2
53902	1.7	C2
53902	1.8	C2
53902	2.0	C2
53903	1.3	C1
53903	1.5	C2
53903	1.6	C2
53903	1.7	C2
53903	1.8	C2
53903	2.0	C2
53904	1.3	C1
53904	1.5	C2
53904	1.6	C2
53904	1.7	C2
53904	1.8	C2
53904	2.0	C2
53905	1.3	C2
53905	1.5	C1
53905	1.6	C19
53905	1.7	C19
53905	1.8	C20
53905	2.0	C20
53906	1.3	C6
53906	1.5	C6
53906	1.6	C6
53906	1.7	C6
53906	1.8	C6
53906	2.0	C6
53907	1.3	C8
53907	1.5	C8
53907	1.6	C8
53907	1.7	C8
53907	1.8	C8
53907	2.0	C8
53908	1.3	C1
53908	1.5	C2
53908	1.6	C2
53908	1.7	C2
53908	1.8	C2
53908	2.0	C2
53909	1.3	C1
53909	1.5	C2
53909	1.6	C2
53909	1.7	C2
53909	1.8	C2
53909	2.0	C2
53910	1.3	C9
53910	1.5	C9
53910	1.6	C9
53910	1.7	C9
53910	1.8	C9
53910	2.0	C9
53911	1.3	C2
53911	1.5	C14
53911	1.6	C14
53911	1.7	C14
53911	1.8	C14
53911	2.0	C14
53912	1.3	C1
53912	1.5	C2
53912	1.6	C2
53912	1.7	C2
53912	1.8	C2
53912	2.0	C2
53913	1.3	C2
53913	1.5	C1
53913	1.6	C1
53913	1.7	C1
53913	1.8	C1
53913	2.0	C1
53914	1.3	C2
53914	1.5	C14
53914	1.6	C14
53914	1.7	C14
53914	1.8	C14
53914	2.0	C14
53915	1.3	C1
53915	1.5	C11
53915	1.6	C11
53915	1.7	C11
53915	1.8	C11
53915	2.0	C11
53916	1.3	C8
53916	1.5	C8
53916	1.6	C8
53916	1.7	C8
53916	1.8	C8
53916	2.0	C8
53917	1.3	C1
53917	1.5	C2
53917	1.6	C2
53917	1.7	C2
53917	1.8	C2
53917	2.0	C2
53918	1.3	C1
53918	1.5	C2
53918	1.6	C2
53918	1.7	C2
53918	1.8	C2
53918	2.0	C2
53919	1.3	C1
53919	1.5	C11
53919	1.6	C11
53919	1.7	C11
53919	1.8	C11
53919	2.0	C11
53920	1.3	C1
53920	1.5	C2
53920	1.6	C2
53920	1.7	C2
53920	1.8	C2
53920	2.0	C2
53921	1.3	C1
53921	1.5	C2
53921	1.6	C2
53921	1.7	C2
53921	1.8	C2
53921	2.0	C2
53922	1.3	C1
53922	1.5	C2
53922	1.6	C2
53922	1.7	C2
53922	1.8	C2
53922	2.0	C2
53923	1.3	C1
53923	1.5	C2
53923	1.6	C2
53923	1.7	C2
53923	1.8	C2
53923	2.0	C2
53924	1.3	C8
53924	1.5	C8
53924	1.6	C8
53924	1.7	C8
53924	1.8	C8
53924	2.0	C8
53925	1.3	C1
53925	1.5	C2
53925	1.6	C2
53925	1.7	C2
53925	1.8	C2
53925	2.0	C2
53926	1.3	C8
53926	1.5	C8
53926	1.6	C8
53926	1.7	C8
53926	1.8	C8
53926	2.0	C8
53927	1.3	C2
53927	1.5	C14
53927	1.6	C14
53927	1.7	C14
53927	1.8	C14
53927	2.0	C14
53928	1.3	C5
53928	1.5	C4
53928	1.6	C3
53928	1.7	C3
53928	1.8	C24
53928	2.0	C24
53929	1.3	C1
53929	1.5	C2
53929	1.6	C2
53929	1.7	C2
53929	1.8	C2
53929	2.0	C2
53930	1.3	C1
53930	1.5	C2
53930	1.6	C2
53930	1.7	C2
53930	1.8	C2
53930	2.0	C2
53931	1.3	C1
53931	1.5	C11
53931	1.6	C11
53931	1.7	C11
53931	1.8	C11
53931	2.0	C11
53932	1.3	C1
53932	1.5	C2
53932	1.6	C2
53932	1.7	C2
53932	1.8	C2
53932	2.0	C2
53933	1.3	C1
53933	1.5	C2
53933	1.6	C2
53933	1.7	C2
53933	1.8	C2
53933	2.0	C2
53934	1.3	C1
53934	1.5	C2
53934	1.6	C2
53934	1.7	C2
53934	1.8	C17
53934	2.0	C17
53935	1.3	C1
53935	1.5	C2
53935	1.6	C2
53935	1.7	C2
53935	1.8	C2
53935	2.0	C2
53936	1.3	C1
53936	1.5	C2
53936	1.6	C2
53936	1.7	C2
53936	1.8	C2
53936	2.0	C2
53937	1.3	C1
53937	1.5	C11
53937	1.6	C11
53937	1.7	C11
53937	1.8	C11
53937	2.0	C11
53938	1.3	C12
53938	1.5	C13
53938	1.6	C13
53938	1.7	C13
53938	1.8	C13
53938	2.0	C13
53939	1.3	C4
53939	1.5	C3
53939	1.6	C5
53939	1.7	C5
53939	1.8	C5
53939	2.0	C5
53940	1.3	C2
53940	1.5	C1
53940	1.6	C1
53940	1.7	C1
53940	1.8	C1
53940	2.0	C1
53941	1.3	C1
53941	1.5	C2
53941	1.6	C2
53941	1.7	C2
53941	1.8	C2
53941	2.0	C2
53942	1.3	C1
53942	1.5	C2
53942	1.6	C2
53942	1.7	C2
53942	1.8	C2
53942	2.0	C2
53943	1.3	C1
53943	1.5	C2
53943	1.6	C2
53943	1.7	C2
53943	1.8	C2
53943	2.0	C2
53944	1.3	C1
53944	1.5	C2
53944	1.6	C2
53944	1.7	C2
53944	1.8	C2
53944	2.0	C2
53945	1.3	C9
53945	1.5	C9
53945	1.6	C9
53945	1.7	C9
53945	1.8	C9
53945	2.0	C9
53946	1.3	C1
53946	1.5	C11
53946	1.6	C11
53946	1.7	C11
53946	1.8	C11
53946	2.0	C11
53947	1.3	C1
53947	1.5	C2
53947	1.6	C2
53947	1.7	C2
53947	1.8	C2
53947	2.0	C2
53948	1.3	C1
53948	1.5	C2
53948	1.6	C2
53948	1.7	C2
53948	1.8	C2
53948	2.0	C2
53949	1.3	C9
53949	1.5	C9
53949	1.6	C9
53949	1.7	C9
53949	1.8	C9
53949	2.0	C9
53950	1.3	C1
53950	1.5	C11
53950	1.6	C11
53950	1.7	C11
53950	1.8	C11
53950	2.0	C11
53951	1.3	C1
53951	1.5	C2
53951	1.6	C2
53951	1.7	C2
53951	1.8	C2
53951	2.0	C2
53952	1.3	C1
53952	1.5	C2
53952	1.6	C2
53952	1.7	C2
53952	1.8	C2
53952	2.0	C2
53953	1.3	C6
53953	1.5	C6
53953	1.6	C6
53953	1.7	C6
53953	1.8	C6
53953	2.0	C6
53954	1.3	C1
53954	1.5	C2
53954	1.6	C2
53954	1.7	C2
53954	1.8	C2
53954	2.0	C2
53955	1.3	C12
53955	1.5	C13
53955	1.6	C13
53955	1.7	C13
53955	1.8	C13
53955	2.0	C13
53956	1.3	C1
53956	1.5	C2
53956	1.6	C2
53956	1.7	C2
53956	1.8	C2
53956	2.0	C2
53957	1.3	C1
53957	1.5	C2
53957	1.6	C2
53957	1.7	C2
53957	1.8	C2
53957	2.0	C2
53958	1.3	C1
53958	1.5	C2
53958	1.6	C2
53958	1.7	C2
53958	1.8	C2
53958	2.0	C2
53959	1.3	C1
53959	1.5	C16
53959	1.6	C17
53959	1.7	C17
53959	1.8	C18
53959	2.0	C18
53960	1.3	C1
53960	1.5	C2
53960	1.6	C2
53960	1.7	C2
53960	1.8	C2
